,UserID,UserCreatedAt,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,AvgHashtag,AvgURLCount,AvgMention,AvgRetweet,AvgFavCount,TweetCount,SpammerOrNot,Current_Time,friends_to_followers_ratio
212,3715381333,220,127,60995,205.0,67,0.06666666666666668,0.26666666666666666,1.933333333333333,3.733333333333333,4.333333333333333,13275,0,0,0.003360931223870809
213,3075043520,195,66,6215,18.0,112,0.0,0.3666666666666665,2.6333333333333333,0.03333333333333333,0.03333333333333333,3896,0,0,0.0028962188254223653
214,907952401486725122,359,152,37986,233.0,92,1.6,1.4666666666666666,0.9333333333333332,73.9,155.16666666666666,1663,0,0,0.006133838782709419
215,1271749327,109,127,616750,504.0,56,0.2,0.5,7.7,6.666666666666668,7.833333333333332,171971,0,0,0.0008171868666396433
216,103770785,31,105,2032547,81.0,2,1.7333333333333334,1.4,2.8,130.93333333333334,67.9,4910,0,0,3.9851476989215997e-05
217,3241214268,204,114,508708,328.0,134,0.3333333333333333,0.7666666666666667,0.9,2234.333333333333,938.0666666666667,8606,0,0,0.0006447706739426154
218,65659343,23,59,10685422,62.0,124,0.4666666666666667,1.0333333333333334,0.6666666666666666,453.3,4559.333333333333,2567,0,0,5.802297747342127e-06
219,4650454815,233,18,5483,73.0,179,0.0,1.0,0.0,2.6666666666666665,9.866666666666667,174,0,0,0.013313879263177094
220,2862278167,185,149,43734,475.0,125,1.6666666666666667,0.9,0.13333333333333333,9.4,14.1,22319,0,0,0.010861114922028627
221,3069275310,194,138,358768,425.0,86,1.1,0.7333333333333333,0.4666666666666667,158.53333333333333,402.56666666666666,3524,0,0,0.0011846095526914329
222,4620666194,231,0,1526,63.0,2,0.26666666666666666,0.5333333333333333,1.1,289.96666666666664,0.0,68,0,0,0.04128440366972477
223,18839785,3,23,46937623,2157.0,86,0.06666666666666668,2.0,0.2,8190.366666666668,31557.46666666667,23154,0,0,4.595460660630386e-05
224,18839785,3,23,46937626,2157.0,86,0.06666666666666668,2.0,0.2,8190.366666666668,31557.46666666667,23154,0,0,4.595460366913316e-05
225,4697989039,234,10,1791,39.0,125,0.7333333333333333,0.6666666666666666,0.8666666666666667,549.3,2.3,64,0,0,0.021775544388609715
226,720135190916366336,258,77,47772,18.0,178,0.03333333333333333,0.4,1.0,0.3333333333333333,1.5666666666666669,19370,0,0,0.00037678975131876413
227,4845993580,242,67,40927,0.0,128,0.0,0.16666666666666666,1.5,0.16666666666666666,0.7666666666666667,5381,0,0,0.0
228,4845993580,242,67,40930,0.0,128,0.0,0.16666666666666666,1.5,0.16666666666666666,0.7666666666666667,5381,0,0,0.0
229,3041294294,193,103,405911,1093.0,86,0.8,0.8,2.2666666666666666,2133.633333333333,3548.733333333333,3002,0,0,0.002692708500139193
230,788818605492146176,297,125,547,68.0,60,0.5,0.9333333333333332,0.2,745.3666666666667,13.733333333333333,91,0,0,0.12431444241316271
231,1044825516891607040,442,92,627,48.0,2,0.2,0.7666666666666667,1.0,31.7,11.933333333333335,244,0,0,0.07655502392344497
232,3289774729,212,99,7961,973.0,2,0.43333333333333335,0.3,1.7666666666666666,207.9,6.266666666666668,2123,0,0,0.12222082652933049
233,963317893609017345,376,159,3167,349.0,134,0.16666666666666666,0.5,1.6,413.2,10.0,196,0,0,0.11019892642879697
